CD4533FFC0E1,D2B6503554D7,D7EE034361F8,DD697EA75B68,DF231643E227,E43355CA8B96,E6D9D20DD197,E8FD0B453DC4,F1307ECB3B90,F1EDAF28E08A,F69A86823B96,F8EE8B0847A4,FDAE5980F28C,EC72840D9AD3,E96AF2C858BA,E13B805C6CB0,FB2EE01C18CE
-79.5121951219512,-85.8571428571429,-86.6976744186046,NaN,-85.265306122449,-90.9,-94.5625,-93.8,-70.8695652173913,NaN,-79.6341463414634,-71.4603174603175,-86,NaN,-93.7142857142857,NaN,-95
-79.2432432432432,-84.9090909090909,-85.8571428571429,NaN,-84.62,-90.7878787878788,-95.7142857142857,-93.8181818181818,-70.6382978723404,-96,-77.3333333333333,-71.6410256410256,NaN,NaN,-93.1111111111111,NaN,-96.6666666666667
-77.8604651162791,-85.3142857142857,-86.1333333333333,NaN,-85.15,-90.9615384615385,-95.5,-93.8888888888889,-71.7142857142857,NaN,-80.075,-71.4943820224719,NaN,NaN,-93.8461538461538,NaN,-96
-78.4285714285714,-86.1176470588235,-86.625,NaN,-85.5,-91.1428571428571,-96.5,-93.3181818181818,NaN,-96,-79.7826086956522,-71.74,NaN,-62,-94.4285714285714,NaN,-97
-78.9714285714286,-86.0714285714286,-86.625,NaN,-85.4222222222222,-90,NaN,-93.9047619047619,NaN,-93.5,-78.4545454545455,-71.4810126582279,NaN,-61.377358490566,-93.5555555555556,NaN,-96.6
-81.28125,-85.55,-88,NaN,-85.9677419354839,-90.6206896551724,NaN,-93.875,NaN,NaN,-81.4642857142857,-71.6101694915254,NaN,-61.46875,-93.1764705882353,NaN,-94.3333333333333
-80.9795918367347,-84.5925925925926,-87.9767441860465,NaN,-84.7450980392157,-90.6666666666667,-96,-93.3076923076923,NaN,NaN,-81.65625,-71.7428571428571,NaN,-61.3703703703704,-94.5555555555556,NaN,NaN
-79.2333333333333,-84.5185185185185,-87.7826086956522,NaN,-84.7916666666667,-90.84375,NaN,-93.9310344827586,NaN,-93.8571428571429,-81.7777777777778,-71.5833333333333,NaN,-61.9032258064516,-94.3076923076923,NaN,NaN
-80.4375,-85.09375,-86.5,NaN,-85.7045454545455,-90.5,-97,-93.8214285714286,NaN,-96,-80.2222222222222,-71.6166666666667,NaN,-61.8139534883721,-93.2142857142857,NaN,-97
-79.8787878787879,-85.5454545454545,-88.0689655172414,NaN,-86.0882352941177,-91.0294117647059,-96,-93.4583333333333,NaN,NaN,-79.8666666666667,-71.9354838709677,NaN,-61.8863636363636,-93.9090909090909,NaN,NaN
-79.3214285714286,-87.1470588235294,-86.64,NaN,-84.8181818181818,-91.3846153846154,-95.8333333333333,-93.6470588235294,NaN,-96,-80.8636363636364,-71.6875,NaN,-61.4444444444444,-94.0909090909091,NaN,-96
-81.4864864864865,-86.6296296296296,-87.2,-82.1666666666667,-84.5,-91.7307692307692,-96,-93,NaN,NaN,-81.625,-71.8833333333333,NaN,-61.8285714285714,-93.3,NaN,NaN
-80.7435897435897,-87.3225806451613,-86.6060606060606,-84.0384615384615,-83.5789473684211,-91.5333333333333,-95.5,-93.125,NaN,NaN,-79.56,-72.0149253731343,NaN,-61.8695652173913,-92.5882352941177,NaN,-98
-80.962962962963,-86.1212121212121,-87.34375,-83.741935483871,-84.3617021276596,-92.0857142857143,-96.5,-93.9666666666667,NaN,-96,-79.9024390243902,-71.6615384615385,NaN,-61.9107142857143,-93.2307692307692,NaN,-97
-79.2916666666667,-86.3,-85.8275862068966,-84.6666666666667,-85.1724137931034,-91.695652173913,-96.3333333333333,-93.8235294117647,NaN,-97,-81.2758620689655,-71.5438596491228,NaN,-61.6666666666667,-93.6666666666667,NaN,NaN
-80,-87.8,-86.4285714285714,-85.5357142857143,-85.275,-92.1363636363636,-96,-94,-70.8275862068966,NaN,-78.8333333333333,-71.719298245614,NaN,-61.9189189189189,-93.4545454545455,NaN,-96.5
-81.0909090909091,-87.6666666666667,-85.2,-84.3333333333333,-84.0689655172414,-90.85,-95.3333333333333,-93.4285714285714,-69.3125,NaN,-80.8461538461538,-71.7962962962963,-86.8461538461538,-62,-93.4444444444444,-88,NaN
-80.6818181818182,-87.75,-85.25,-87.1363636363636,-85.1304347826087,-91.3888888888889,-95.1666666666667,-94.5384615384615,-70.5416666666667,NaN,-81.8461538461538,-71.4181818181818,-86.5,NaN,-93.2727272727273,-86.4347826086957,-96
-80.6551724137931,-85.2592592592593,-85.4,-84.6666666666667,-84.9259259259259,-91.304347826087,-95.3333333333333,-94.2380952380952,-70.7857142857143,-98,-78.625,-72,-86.037037037037,NaN,-94.4285714285714,-85.4,NaN
-81.3191489361702,-86.9523809523809,-86.8333333333333,-87.3428571428571,-84.2352941176471,-90.6666666666667,-96.4,-93.7708333333333,-70.5510204081633,-97,-79.0967741935484,-71.8555555555556,-86.5,NaN,-94.4,-85.4,NaN
-79.9607843137255,-86.9411764705882,-86.7142857142857,-86.40625,-85.3125,-91.3461538461538,-94.6666666666667,-93.0882352941177,-70.3666666666667,-98,-81,-71.7093023255814,-86.4423076923077,NaN,-93.4736842105263,-86.9,-97.5
-80.4313725490196,-85.5789473684211,-87.2325581395349,-84.6875,-85.5405405405405,-92,-95,-93.8936170212766,-69.9444444444444,NaN,-81.0681818181818,-71.7105263157895,-86.8245614035088,NaN,-94.8461538461538,-87.3725490196078,-96.5
-79.3414634146341,-85.2222222222222,-85.0888888888889,-85.2413793103448,-84.5,-91.7333333333333,-94.75,-93.3636363636364,-70.1176470588235,-96,-79.8484848484848,-71.7540983606557,-85.5263157894737,NaN,-93.6,-87.4137931034483,-96
-80.945945945946,-88.4347826086957,-87.5666666666667,-84.6,-85.2820512820513,-92.6071428571429,-95,-92.7647058823529,-70.0277777777778,NaN,-79.1176470588235,-71.6304347826087,-85.962962962963,NaN,-92.2666666666667,-86.7575757575758,NaN
-79.1111111111111,-87.1176470588235,-84.9,-85.6315789473684,-83.6206896551724,-91.4666666666667,-95.75,-92.9090909090909,-69.8620689655172,-96,-79.6875,-71.5952380952381,-86.2,NaN,-92.8333333333333,-87.7368421052632,NaN
-65.1636363636364,-86.0377358490566,-85.9787234042553,-81.9677419354839,-78.875,-94.4,-92.9069767441861,-96.875,-72.8958333333333,-93.1081081081081,-91.375,-70.0632911392405,-93,-74.1162790697674,-91.4054054054054,-85.3846153846154,NaN
-64.7058823529412,-86.4242424242424,-85.8666666666667,-83.3783783783784,-78.6,-93.625,-93.0754716981132,-96.5,-73.0769230769231,-93.4318181818182,-91.125,-69.9350649350649,-93.0434782608696,-73.9,-91.6756756756757,-85.5555555555556,-96
-64.8703703703704,-85.725,-85.7454545454546,-82.1842105263158,-79.1162790697674,-93.304347826087,-92.9736842105263,-96.0666666666667,-72.8888888888889,-92.7169811320755,-90.4666666666667,-70.3725490196078,-92.9428571428571,-74.9024390243902,-91.8333333333333,-85.6666666666667,-95
-65.051724137931,-85.2631578947368,-85.9032258064516,-83.1142857142857,-78.9761904761905,-93.0588235294118,-93,-96.75,-73.1818181818182,-92.3846153846154,-90.8,-70.7391304347826,-93.2,-73.5675675675676,-91.6285714285714,-85.05,-95.5
-64.1162790697674,-85.0571428571429,-85.75,-82.8648648648649,-78,-93.7,-93.2142857142857,-97,-72.3125,-92.75,-90.625,-71.3529411764706,-93.8636363636364,-74.6666666666667,-91.5925925925926,-85.1428571428571,NaN
-65.1428571428571,-85.1612903225806,-85.8421052631579,-82.0645161290323,-79.5862068965517,-93.9230769230769,-93.1428571428571,-97.25,-73.0857142857143,-93.3333333333333,-90.2307692307692,-69.4615384615385,-93.3809523809524,-74.2564102564103,-91.8181818181818,-85.8636363636364,NaN
-64.986301369863,-86.5238095238095,-86.2321428571429,-83.2641509433962,-78.9019607843137,-94.5238095238095,-93.0227272727273,-97.6666666666667,-72.4838709677419,-92.9166666666667,-89.8636363636364,-70.1444444444444,-93.2682926829268,-73.796875,-91.5142857142857,-85.5609756097561,-97
-64.7826086956522,-85.7142857142857,-86.4054054054054,-82.1063829787234,-78.9024390243902,-94,-92.7297297297297,-96.5714285714286,-72.9433962264151,-93.3617021276596,-90.1052631578947,-70.0545454545454,-93.2142857142857,-74.265306122449,-92.030303030303,-85.5384615384615,-96
-64.4259259259259,-85.7894736842105,-86.6415094339623,-83.0188679245283,-79.78125,-93.2727272727273,-92.7073170731707,-97,-72.7313432835821,-93.2790697674419,-88.76,-70.4886363636364,-93.6052631578947,-74.9523809523809,-91.8571428571429,-86.3,-96
-64.3793103448276,-84.6730769230769,-86.7560975609756,-80.7058823529412,-80.1929824561404,-92.3888888888889,-93.4054054054054,-96.25,-72.4754098360656,-92.9333333333333,-89.8235294117647,-70.3333333333333,-92.9777777777778,-74.6734693877551,-90.6315789473684,-86.5714285714286,-96.5
-65.3225806451613,-84.7111111111111,-87.1509433962264,-81.9473684210526,-81.0980392156863,-92.6875,-93.2972972972973,-96.2857142857143,-72.8095238095238,-92.4047619047619,-91.1333333333333,-70.1139240506329,-92.8292682926829,-74.7959183673469,-90.875,-86.125,-98
-64.5121951219512,-85.0625,-85.0285714285714,-81.2142857142857,-79.7567567567568,-91.7692307692308,-93.5555555555556,-96.625,-73.2820512820513,-92.7948717948718,-87.8,-70.25,-93.3142857142857,-74.5,-90.1904761904762,-86.5,-96.2857142857143
-64.8297872340426,-85.8684210526316,-86.0243902439024,-82.4634146341463,-79.6888888888889,-91.7333333333333,-93.275,-96.375,-72.7878787878788,-93.0212765957447,-88.0714285714286,-70.1666666666667,-93.1034482758621,-74.4285714285714,-91.1333333333333,-85.1739130434783,-96.8
-64.445945945946,-84.0655737704918,-85.8888888888889,-82.2407407407407,-80.3382352941177,-93.0344827586207,-93.5217391304348,-95.9285714285714,-72.7611940298507,-92.8148148148148,-89.8571428571429,-70.4078947368421,-93.4571428571429,-74.7796610169491,-90.3333333333333,-86.5641025641026,-96
-64.5774647887324,-84.0666666666667,-85.6363636363636,-82.1166666666667,-80.3382352941177,-93.2592592592593,-93.2075471698113,-95.7619047619048,-72.8518518518518,-92.3492063492064,-90.1428571428571,-69.7934782608696,-93.5416666666667,-74.3561643835616,-91.475,-85.3333333333333,-96.1428571428571
-64.4117647058823,-84.3666666666667,-84.7297297297297,-82.6666666666667,-79.8611111111111,-93.2272727272727,-92.7714285714286,-95.8,-72.65625,-94.8333333333333,-94.1428571428571,-68.9411764705882,-93.0869565217391,-74.2352941176471,-90.7586206896552,-86.3571428571429,-96.4
-64.85,-84.8648648648649,-85.1764705882353,-84.0555555555556,-80.0789473684211,-92.7857142857143,-92.5428571428571,-96.4545454545455,-73.3714285714286,-93.8787878787879,-94.5,-70.0545454545454,-91.8421052631579,-75.2666666666667,-91.7391304347826,-87.5714285714286,-96
-64.71875,-85.0454545454545,-85,-82.7317073170732,-78.5526315789474,-93.5,-93.1388888888889,-96.4615384615385,-72.7555555555556,-92.275,-93.6666666666667,-70.4222222222222,-96.3333333333333,-73.6666666666667,-90.1363636363636,-84.8333333333333,-97
-64.6415094339623,-84.25,-85.8372093023256,-82.3448275862069,-79.0196078431373,-93.2222222222222,-92.9310344827586,-96.3684210526316,-72.6545454545455,-93.4186046511628,-93.3333333333333,-70.12,NaN,-74.22,-90.4166666666667,-85.3076923076923,NaN
-64.3285714285714,-84.5862068965517,-85.453125,-82.3272727272727,-80.1692307692308,-94.0882352941177,-93.0967741935484,-95.9375,-72.359375,-93.2608695652174,-92.8,-70.1558441558442,NaN,-73.6326530612245,-90.6315789473684,-86.1,-96.6666666666667
-64.4791666666667,-84.5,-86.1904761904762,-82.3478260869565,-79.3703703703704,-93.7777777777778,-92.9782608695652,-96.5,-73.0666666666667,-93.5675675675676,-91.9166666666667,-69.9701492537314,NaN,NaN,-89.7407407407407,-85.4473684210526,-96
-64.9016393442623,-85.34,-85.462962962963,-82.0208333333333,-79.4333333333333,-93.2083333333333,-92.9090909090909,-96.6,-72.6595744680851,-92.9038461538462,-92.5,-69.4871794871795,NaN,NaN,-90.304347826087,-86.1481481481482,-96
-64.7368421052632,-85.4358974358974,-85.5853658536585,-82.2857142857143,-80,-93.6315789473684,-93.4047619047619,-96.2,-72.936170212766,-93.4,-91.7142857142857,-71.1232876712329,NaN,NaN,-89.3571428571429,-85.9032258064516,-96.25
-64.6907216494845,-84.8620689655172,-85.5681818181818,-81.9137931034483,-80.3521126760563,-93.2727272727273,-93.063829787234,-96.48,-72.8793103448276,-93,-92,-70.0813953488372,NaN,NaN,-89.5454545454545,-86,-97
-64.7142857142857,-84.2916666666667,-86.0212765957447,-82.1538461538462,-80.5849056603774,-94.04,-93.5609756097561,-97.1111111111111,-72.811320754717,-93.425,-92.7,-69.6923076923077,NaN,NaN,-90.0294117647059,-86.2333333333333,-96.6666666666667
-64.7422680412371,-84.2608695652174,-86.1971830985916,-81.6142857142857,-80.9529411764706,-92.7,-93.1571428571429,-96.2222222222222,-72.4666666666667,-93.0789473684211,-93.0909090909091,-69.6915887850467,NaN,NaN,-89.7173913043478,-85.7115384615385,-96.6
-64.6292134831461,-84.6349206349206,-86.6166666666667,-82.6,-81.9275362318841,-93.9230769230769,-93.2258064516129,-96,-72.8904109589041,-92.804347826087,-92.8571428571429,-69.9195402298851,NaN,NaN,-90.1333333333333,-83.962962962963,NaN
-64.7142857142857,-83.9333333333333,-85.2291666666667,-81.9183673469388,-82.0243902439024,-93.875,-93.3846153846154,-96.5555555555556,-72.9756097560976,-93.0612244897959,-91.5454545454545,-70.0694444444444,NaN,NaN,-89.625,-84,-97
-64.6516853932584,-84.6455696202532,-86.0112359550562,-82.2717391304348,-80.6022727272727,-93.4571428571429,-93.6547619047619,-96.5909090909091,-72.4109589041096,-93.3454545454545,-92.3125,-70.0476190476191,NaN,NaN,-90.5833333333333,-83.7037037037037,NaN
-64.6705882352941,-85.4461538461538,-85.8354430379747,-82.1884057971015,-80.6388888888889,-93.2857142857143,-93.6538461538462,-96,-72.8857142857143,-92.8518518518518,-91.8181818181818,-69.6593406593407,NaN,NaN,-90.6122448979592,-83.375,NaN
-65.013698630137,-85.1206896551724,-85.3709677419355,-82.7,-79.9242424242424,-92.6086956521739,-93.5833333333333,-95.6,-72.7368421052632,-93.2857142857143,-90.9285714285714,-70.2025316455696,NaN,NaN,-90.3589743589744,-83.1025641025641,NaN
-64.5833333333333,-85.2037037037037,-86.0888888888889,-82.0483870967742,-81.2241379310345,-93.6923076923077,-93.8571428571429,-96.4545454545455,-72.7777777777778,-93.3777777777778,-92.4,-69.5454545454545,NaN,NaN,-90.3913043478261,-83.2285714285714,-98
-64.3636363636364,-85.5087719298246,-85.15625,-83.6393442622951,-79.9016393442623,-93.8125,-93.4807692307692,-96.7368421052632,-72.4516129032258,-92.8867924528302,-94.3846153846154,-69.7179487179487,NaN,NaN,-90.0238095238095,-83.725,NaN
-64.9838709677419,-85.8809523809524,-86.0833333333333,-83.1509433962264,-80.0754716981132,-92.9375,-93.6410256410256,-96.7777777777778,-71,-93.0909090909091,-94.75,-69.6885245901639,NaN,NaN,-90.1304347826087,-83.741935483871,NaN
-64.7042253521127,-85.8703703703704,-85.7407407407407,-82.6607142857143,-80.0819672131148,-93.1666666666667,-93.859649122807,-96.6666666666667,NaN,-92.719298245614,-93.5555555555556,-70.2272727272727,NaN,NaN,-90.2888888888889,-83.7317073170732,NaN
-64.1228070175439,-85.7441860465116,-85.734375,-82.4905660377358,-81.9464285714286,-92.8333333333333,-93.4318181818182,-96.5333333333333,NaN,-93.4090909090909,-93.625,-69.7125,NaN,NaN,-90.0689655172414,-84.1052631578947,-97
-64.936170212766,-85.9117647058823,-86.4102564102564,-84.05,-80.6585365853659,-94,-93.7058823529412,-96.8333333333333,NaN,-92.8108108108108,-94.6666666666667,-70.1578947368421,-95,NaN,-89.1034482758621,-84,-97
-65,-85.7916666666667,-85.8653846153846,-83.2372881355932,-81.537037037037,-93.2962962962963,-93.5581395348837,-97.1,NaN,-93.5652173913043,-94.2142857142857,-69.5820895522388,-92.3103448275862,NaN,-90.0888888888889,-83.9310344827586,-96.4
-64.2765957446808,-85.8478260869565,-86.0416666666667,-82.2352941176471,-83.6923076923077,-93.6086956521739,-93.4166666666667,-97.1111111111111,NaN,-93.0789473684211,-93.8571428571429,-70.125,-93.1666666666667,NaN,-88.7692307692308,-84.6551724137931,NaN
-64.9189189189189,-85.2666666666667,-85.5166666666667,-82.9516129032258,-82.9411764705882,-93.7567567567568,-92.9,-95.9166666666667,NaN,-92.8363636363636,-93.9090909090909,-70.0126582278481,-93.5945945945946,-75.1621621621622,-90.3488372093023,-84.3030303030303,-97
-64.7125,-85.1777777777778,-85.94,-82.1016949152542,-81.25,-93.2258064516129,-93.1607142857143,-96.0666666666667,NaN,-93.1132075471698,-93.7777777777778,-69.7241379310345,-92.5555555555556,NaN,-89.9245283018868,-85.25,-95.1666666666667
-64.6363636363636,-86.2826086956522,-86.0769230769231,-81.5283018867924,-79.1132075471698,-92.9285714285714,-93.2051282051282,-96.4285714285714,NaN,-93.5,-93.9166666666667,-69.5802469135803,-93,-74.2631578947368,-89.7435897435897,-84,-97
-65.1296296296296,-86.3877551020408,-85.4318181818182,-82.375,-79.8965517241379,-92.9259259259259,-93.5897435897436,-96.5384615384615,NaN,-93.2558139534884,-93,-69.8125,-91.6,-74.6071428571429,-90.0185185185185,-84.3870967741936,-95
-65.031746031746,-86.5957446808511,-85.4166666666667,-82.16,-81.8214285714286,-93.1481481481482,-94.1578947368421,-96.8888888888889,NaN,-93.26,-93.6666666666667,-70.2428571428571,NaN,-75.3076923076923,-91,-84.4838709677419,-95
-64.7647058823529,-86.0652173913043,-85.8571428571429,-82.2702702702703,-82.1384615384615,-93.4285714285714,-94.5161290322581,-96.4285714285714,NaN,-92.925,-93.5833333333333,-69.8955223880597,NaN,-74.6590909090909,-90.6829268292683,-83.6774193548387,NaN
-63.9677419354839,-84.2121212121212,-85.92,-85.2894736842105,-80.6341463414634,-96,-91.5,-96,-72.3846153846154,-93.9545454545455,-89.4285714285714,-70.9615384615385,-96.3,-76.1621621621622,-90.0666666666667,-85.8095238095238,NaN
-67.8627450980392,-85.4285714285714,-86.2,-85.7931034482759,-79.3846153846154,-96,-90.0487804878049,-96.6666666666667,-77.1212121212121,-93.3333333333333,-91.8888888888889,-70.7413793103448,-94.9166666666667,-78.1627906976744,-90.3125,-78.0285714285714,-92.8
-72.6666666666667,-88.7307692307692,-89.4814814814815,-88.4,-82.9677419354839,-95.25,-90.5789473684211,-94.8571428571429,-88.6190476190476,NaN,-93.75,-72.0952380952381,-94,-82.2571428571429,-90.44,-69.74,NaN
-72.9642857142857,-87.25,-89.7142857142857,-92.9166666666667,-80.90625,NaN,-92,-95.7142857142857,-87.5,NaN,-93.8333333333333,-72.6730769230769,-94.5714285714286,-82.5714285714286,-90.1666666666667,-68.5813953488372,-96
-72.9487179487179,-87.8928571428571,-89.625,-89.3846153846154,-82.1111111111111,NaN,-91.1463414634146,-94.7857142857143,-86.6,NaN,-93.75,-72.9594594594595,-95.6666666666667,-84.04,-90,-68.6744186046512,-94
-72.6491228070175,-87.4242424242424,-90.0833333333333,-87.5714285714286,-82.4444444444444,NaN,-92.5675675675676,-95.2142857142857,-87.1666666666667,-97,-94.2727272727273,-73.8352941176471,-94.8181818181818,-83.6938775510204,-91.52,-68.75,-95
-72.8260869565217,-86.5121951219512,-87.7692307692308,-88.7857142857143,-81.75,NaN,-93.6451612903226,-96,-87.1851851851852,-95,-94.5,-73.4406779661017,-94.7,-82.1428571428571,-91.46875,-68.6792452830189,-94.75
-72.8166666666667,-87.3953488372093,-88.7307692307692,-90.9375,-80.3611111111111,NaN,-93.962962962963,-95.2777777777778,-86.7142857142857,-92,-93.8571428571429,-73.0684931506849,-95,-83.8571428571429,-90.8461538461538,-68.8064516129032,-95.25
-72.4032258064516,-87.1777777777778,-88.1764705882353,-88.25,-80.8823529411765,NaN,-93.7173913043478,-95.5384615384615,-87.0833333333333,NaN,-95.2,-73.3859649122807,-94.75,-82.9411764705882,-89.4358974358974,-68.620253164557,-96.5
-72.6486486486486,-87,-89.448275862069,-90.2142857142857,-81.9047619047619,NaN,-92.5769230769231,-95.2,-87.7727272727273,NaN,-94,-75.88,-94.1428571428571,-83.0909090909091,-90.5952380952381,-68.462962962963,-92
-73.3478260869565,-87.8214285714286,-89.2777777777778,-92.7727272727273,-81,-94,-91.92,-95.2,-87.4705882352941,-95.5,-93,-74.4042553191489,-94.1666666666667,-83.625,-91.7209302325581,-68.6666666666667,-97
-73.3333333333333,-87.84,-90.5555555555556,-93.4615384615385,-80.2352941176471,-93.8,-91.3928571428571,-95.6666666666667,-86.7368421052632,-95.5,-94.4444444444444,-74.7307692307692,-93.75,-83.3214285714286,-90.1707317073171,-70.375,-95
-73.0263157894737,-86.8846153846154,-89.5769230769231,-91.8888888888889,-81.6774193548387,-98,-91.7777777777778,-96.8,-87.5909090909091,NaN,-94,-72.9545454545455,-94.3333333333333,-84.9142857142857,-89.5555555555556,-68.7173913043478,-95.5
-72.5573770491803,-87.1666666666667,-89.25,-90.6071428571429,-81.4545454545455,-98,-92.1063829787234,-95.6666666666667,-87.4814814814815,NaN,-93.4285714285714,-68.9818181818182,-94.8888888888889,-82.2727272727273,-89.5609756097561,-68.8032786885246,-96
-72.974358974359,-86.7083333333333,-87.7037037037037,-90.3571428571429,-80.7872340425532,-98,-92.2941176470588,-95.5714285714286,-86.551724137931,NaN,-94.2857142857143,-72.7454545454546,-95.5,-82.4074074074074,-89.6111111111111,-70,-94
-72.9178082191781,-87.1794871794872,-87.2592592592593,-89.5882352941177,-81.4057971014493,-95,-92.3,-95.2,-86.2285714285714,NaN,-93.2,-72.6813186813187,-95.125,-82.8372093023256,-89.1555555555556,-70.4142857142857,-93.375
-73.0769230769231,-87,-88.2083333333333,-89.6363636363636,-81.15,NaN,-90.5,-96,-86.35,NaN,-93.4444444444444,-72.2982456140351,-93.8571428571429,-82.8148148148148,-91.2727272727273,-69.3571428571429,-95
-73.2407407407407,-87.3684210526316,-88.4117647058823,-92.7272727272727,-81.5151515151515,-94,-90.16,-95.6,-86.3529411764706,-95.5,-91.9166666666667,-74.2280701754386,-95.4285714285714,-81.9655172413793,-90.4,-69.8958333333333,-94.75
